Image type,Image index,Memorability score,Distinctiveness,Reconstruction error
Target,136,0.79111038749593,50304.8203125,0.029788775144909584
Target,137,0.449324324324324,65113.58984375,0.06097946991483359
Target,138,0.453760238272524,46673.265625,0.024743512178698083
Target,139,0.599973161567364,82444.53125,0.06909174640405437
Target,140,0.316677235256817,71776.0390625,0.044469188516284605
Target,141,0.324721780604134,65086.546875,0.04198121131039835
Target,142,0.525140449438202,77225.8125,0.06683885288565085
Target,143,0.571084613620729,62469.734375,0.03901477167278225
Target,144,0.579948141745894,50115.33203125,0.01570504925076361
Target,145,0.566765227675931,51420.40625,0.026141313917922803
Target,146,0.525529265255293,75875.2109375,0.06719877367636812
Target,147,0.491919191919192,77405.015625,0.050176953334877795
Target,148,0.497272727272727,86220.390625,0.06738449535805657
Target,149,0.522742254449572,90877.8984375,0.0927241875597742
Target,150,0.445307545973367,69991.8125,0.05766240090100084
Target,151,0.312062937062937,30350.32421875,0.007160937629447352
Target,152,0.765215575738595,73604.8046875,0.05502212696334396
Target,153,0.527272727272727,60197.78515625,0.0369700383219816
Target,154,0.801809210526316,46360.06640625,0.027874978156503614
Target,155,0.54616619831393,69506.1796875,0.049934063481246876
Target,156,0.491304347826087,69839.40625,0.05095555196401454
Target,157,0.454201270151441,83036.1171875,0.07917174135719275
Target,158,0.483613663950061,74580.2109375,0.06500790435611817
Target,159,0.621753246753247,108859.6796875,0.18754268107108918
Target,160,0.550776583034648,58996.55078125,0.029271070466436143
Target,161,0.411995809324254,61854.34375,0.046094960993453074
Target,162,0.522699522699523,58951.50390625,0.03486272936333201
Target,163,0.704177323103154,84475.96875,0.08205974266738227
Target,164,0.441176470588235,50996.65234375,0.025079831044178054
Target,165,0.698754578754579,76115.8203125,0.05741141327465432
Target,166,0.422989254314555,40555.56640625,0.015332813957789555
Target,167,0.572450805008945,62580.8359375,0.04584148459878389
Target,168,0.535043007327174,72596.9609375,0.06541149516765758
Target,169,0.548646197694002,56336.49609375,0.0426302251682925
Target,170,0.526785714285714,60579.70703125,0.03496251091672343
Target,171,0.704090909090909,60294.15625,0.040395758359038865
Target,172,0.368695652173913,53999.33203125,0.029603073300083917
Target,173,0.392182644035381,56119.015625,0.023163941651801086
Target,174,0.42013769363167,54333.8984375,0.031394743966009754
Target,175,0.483695652173913,65172.484375,0.049354376411467143
Target,176,0.561640410102526,80942.4296875,0.07465900225172106
Target,177,0.445931875650751,67854.65625,0.05898970937427098
Target,178,0.359955285057757,78638.859375,0.05871722213777905
Target,179,0.560606060606061,80893.4453125,0.07433495299747207
Target,180,0.524924196482717,79651.375,0.06513208396237384
Target,181,0.512222222222222,56933.90234375,0.02443173726716892
Target,182,0.350679312996667,55214.671875,0.025377330476996734
Target,183,0.543215211754538,78424.265625,0.06319668036711915
Target,184,0.579249848759831,86012.4375,0.08858849126910107
Target,185,0.310283687943262,71029.359375,0.054194881138142526
Target,186,0.415629984051037,81035.53125,0.0638047471145579
Target,187,0.669996724533246,63622.52734375,0.03282487837953752
Target,188,0.489312087057909,81269.4609375,0.07126918797739133
Target,189,0.613264283327765,78342.578125,0.07159325846741468
Target,190,0.601065678211514,41289.93359375,0.018459639879739743
Target,191,0.511640211640212,75344.2421875,0.062258242099748416
Target,192,0.350649350649351,76871.859375,0.05941387743024988
Target,193,0.658008658008658,57993.4765625,0.03533410654118892
Target,194,0.505494505494505,57004.94140625,0.02971060269744183
Target,195,0.780075187969925,41523.078125,0.014341303257144791
Target,196,0.589835631966748,42029.359375,0.02169982442802274
Target,197,0.230972351662007,80330.2734375,0.06702634725525974
Target,198,0.37758346581876,99138.078125,0.09900099881967206
Target,199,0.460716530483972,56388.65625,0.03195517228206298
Target,200,0.881578947368421,54071.73046875,0.02793509156346316
Target,201,0.308793208004851,59019.4609375,0.029782682195055876
Target,202,0.471282877079979,78611.03125,0.061746249331772037
Target,203,0.407275541795666,50403.8046875,0.018793714379184968
Target,204,0.442901234567901,61448.328125,0.03352695903257913
Target,205,0.619312436804853,76657.78125,0.06033975743195913
Target,206,0.466666666666667,81221.6171875,0.06540418902835245
Target,207,0.421960784313726,66962.890625,0.04641016298829262
Target,208,0.427471435668157,74407.5,0.05660230295285848
Target,209,0.671445639187575,90952.1328125,0.10019370451094972
Target,210,0.657894736842105,92746.4140625,0.11268318889494645
Target,211,0.426421404682274,70807.0859375,0.05608469376784944
Target,212,0.581356498496492,74743.5078125,0.058295506310875524
Target,213,0.365623447590661,71085.8046875,0.07206407774458612
Target,214,0.41210277214334,70514.703125,0.047554983349300146
Target,215,0.378846508199742,45072.1171875,0.027166407241330955
Target,216,0.677717391304348,60493.6328125,0.03454059544907663
Target,217,0.488925199709513,94571.5859375,0.11387811223019546
Target,218,0.48059866962306,60245.33984375,0.03802351399496338
Target,219,0.654492753623188,60968.1015625,0.044808504098093234
Target,220,0.489230769230769,76003.2578125,0.07525608420208513
Target,221,0.612361382909328,80367.578125,0.06620448768767745
Target,222,0.557848837209302,51828.5234375,0.028657597390344135
Target,223,0.460491764144187,70407.3046875,0.041411773568860596
Target,224,0.59511077158136,57132.53125,0.031122966310861096
Target,225,0.522711267605634,77034.0625,0.06620734208100042
Target,226,0.447927199191102,41880.5703125,0.014194983716188674
Target,227,0.777425491439442,63407.2578125,0.042137342401631
Target,228,0.702423845397969,97344.3671875,0.11885021551424182
Target,229,0.609528832630098,63791.59375,0.05220095245149102
Target,230,0.682040229885057,81148.53125,0.05834365952473571
Target,231,0.693722943722944,66111.3671875,0.053072662140354436
Target,232,0.478948050265578,80049.9375,0.08613311052345358
Target,233,0.378781766841468,39438.59765625,0.012983629585004723
Target,234,0.661728395061728,41822.5078125,0.015272408267200154
Target,235,0.569548872180451,40550.14453125,0.016933051445192526
Target,236,0.56398657522253,60769.68359375,0.038013728843989014
Target,237,0.510172143974961,51130.00390625,0.020171995488449675
Target,238,0.417717717717718,24808.373046875,0.008243573494457817
Target,239,0.442075996292864,80870.6796875,0.06929862460704156
Target,240,0.436933797909408,47851.61328125,0.0240701318160935
Target,241,0.557352698465093,47679.48828125,0.026307030049510963
Target,242,0.505692599620493,70568.484375,0.05522806542886427
Target,243,0.777485380116959,49978.52734375,0.02838403612945301
Target,244,0.435064935064935,59952.78515625,0.039427863741838154
Target,245,0.74716756112105,76302.0625,0.059758237745976384
Target,246,0.524436090225564,66296.875,0.04494390607865944
Target,247,0.465217391304348,85791.265625,0.09229615298463778
Target,248,0.39695446481372,60594.9140625,0.036590461942714265
Target,249,0.684210526315789,66771.9609375,0.05590453832484785
Target,250,0.719444444444444,88499.859375,0.08065997673850998
Target,251,0.610567269076305,73522.4296875,0.049610202842697265
Target,252,0.288913984566159,69053.90625,0.03567081887691815
Target,253,0.617174959871589,76137.25,0.060197876814504225
Target,254,0.697138314785374,70471.3125,0.056281817084918
Target,255,0.549993216659883,80505.3203125,0.05516989835343009
Target,256,0.411594202898551,73057.1015625,0.056030259327916575
Target,257,0.67373062153321,86934.796875,0.062035740830017345
Target,258,0.530778567712849,70477.4453125,0.042006630091513765
Target,259,0.421296296296296,67596.640625,0.05402262247125986
Target,260,0.802684903748734,97294.1796875,0.0981645188584697
Target,261,0.543912492073557,78077.3515625,0.057596082502848575
Target,262,0.418585526315789,70056.1875,0.04572685326313193
Target,263,0.501234567901235,86562.234375,0.06989274710638614
Target,264,0.545739348370927,71340.578125,0.05771154951002147
Target,265,0.441252779836916,37813.12890625,0.010088101091175063
Target,266,0.764552845528455,44666.38671875,0.02641266994884898
Target,267,0.645294441386902,71693.109375,0.04669136020370158
Target,268,0.422401289282836,106195.2890625,0.11222258694978794
Target,269,0.494444444444444,45300.94921875,0.015107272260170829
Target,270,0.615941021004312,96770.296875,0.0871173883701779
Target,271,0.66851106639839,46151.0703125,0.021730867500351088
Target,272,0.415406016344983,80040.9453125,0.06818891044735936
Target,273,0.281904761904762,92639.8671875,0.0843616997090569
Target,274,0.440471353108493,39126.1875,0.0087379059309058
Target,275,0.596899224806202,61110.0703125,0.03774125512241708
Target,276,0.634062776304156,80648.921875,0.06996549502587121
Target,277,0.358766233766234,78940.2265625,0.06413873464552969
Target,278,0.603936874257594,94867.8046875,0.11160202283604938
Target,279,0.743936243936244,115781.3046875,0.1452322881038322
Target,280,0.234193548387097,44905.17578125,0.021039877507301134
Target,281,0.704255319148936,52226.70703125,0.035013574230145436
Target,282,0.464498771786174,52227.4296875,0.02469479896141148
Target,283,0.596103896103896,57498.1953125,0.03164092760337357
Target,284,0.366249078850405,86491.328125,0.08000370676202138
Target,285,0.241938455868804,69783.328125,0.05149777729220563
Target,286,0.334722222222222,60311.046875,0.04124633266147509
Target,287,0.550150829562594,54498.65625,0.030818953105700528
Target,288,0.493729372937294,85142.578125,0.0837139331682677
Target,289,0.853208519875187,67766.453125,0.04597785978776231
Target,290,0.307760141093474,63641.24609375,0.04179429483762794
Target,291,0.323828345567476,100473.2109375,0.09664431484444753
Target,292,0.394946808510638,79069.1484375,0.06790605216278363
Target,293,0.638523761375126,57878.59765625,0.03301933967200554
Target,294,0.579400260756193,67193.8046875,0.04653630615178477
Target,295,0.472727272727273,42344.28515625,0.022159013090869217
Target,296,0.579842692518749,39492.546875,0.01719087819533437
Target,297,0.421240199572345,62879.08203125,0.03796913673275188
Target,298,0.449698189134809,62647.0390625,0.04485169465355556
Target,299,0.480325203252033,56110.7265625,0.02736973302244427
Target,300,0.495904995904996,61206.9296875,0.03658436376606866
Target,301,0.577482605945604,61083.85546875,0.0384803132835248
Target,302,0.486772486772487,75943.3828125,0.06155197798956272
Target,303,0.595563847429519,91684.6875,0.08970748506478973
Target,304,0.630144927536232,88449.3984375,0.08971245865945272
Target,305,0.56260162601626,67638.4921875,0.05322165192185797
Target,306,0.36755718526279,35335.9375,0.014334587376152376
Target,307,0.667685144769387,72954.28125,0.06836432907062649
Target,308,0.464156079854809,95459.1640625,0.08753624518324646
Target,309,0.486111111111111,67843.15625,0.05662989289266026
Target,310,0.468671679197995,77626.5,0.07653503821583098
Target,311,0.578494623655914,48997.890625,0.02054058718422953
Target,312,0.554634146341463,39706.92578125,0.015118170351544055
Target,313,0.559259259259259,70186.7265625,0.046840822114577185
Target,314,0.346801346801347,54592.734375,0.026400523559438928
Target,315,0.626262626262626,81827.203125,0.0663861687639053
Target,316,0.464895635673624,23912.974609375,0.004931886685938718
Target,317,0.304754230459307,61009.484375,0.04500167603512912
Target,318,0.763888888888889,44185.0703125,0.02011291379592122
Target,319,0.403884711779449,60539.734375,0.035118618885363696
Target,320,0.631441617742988,69889.6484375,0.040963569434678986
Target,321,0.571555292726198,62116.890625,0.02853727930848735
Target,322,0.285417027917461,52381.49609375,0.028221320346614336
Target,323,0.610346464167062,76862.2578125,0.06256791508228199
Target,324,0.45030303030303,96188.5078125,0.08607896815890188
Target,325,0.446637426900585,77206.046875,0.05503533343089373
Target,326,0.475238095238095,80850.8671875,0.05480621544696234
Target,327,0.3536354056902,43178.171875,0.014935220504577842
Target,328,0.569852941176471,81177.4765625,0.06938619033444675
Target,329,0.571776694727514,46665.50390625,0.024297748007564585
Target,330,0.30187969924812,92737.5,0.09728214081603474
Target,331,0.39356022689356,113871.859375,0.17960173064141816
Target,332,0.412134139116009,56662.71875,0.03767111684340591
Target,333,0.416611295681063,89487.4140625,0.08238791037316114
Target,334,0.45,57875.015625,0.03500881983308069
Target,335,0.553002223869533,72830.2109375,0.048965869548551526
Target,336,0.591666666666667,43664.9296875,0.021728930276651483
Target,337,0.526506899055919,69248.8671875,0.04702231256814347
Target,338,0.652395915161037,66229.1640625,0.03983944687337588
Target,339,0.470081300813008,33199.8515625,0.009887876954185712
Target,340,0.550205891669306,78579.7734375,0.05842110730313313
Target,341,0.574366471734893,80634.671875,0.07203114804287866
Target,342,0.719900045433894,70523.4921875,0.05391301871058307
Target,343,0.493533296642818,96096.65625,0.09496570085932271
Target,344,0.414893617021277,69845.6484375,0.06546800805598871
Target,345,0.324126577647704,79966.0,0.07631356100403858
Target,346,0.725683890577508,81505.875,0.07206777200385024
Target,347,0.516100338018146,107106.421875,0.12351253804758192
Target,348,0.734474827498083,72209.125,0.06928088988729476
Target,349,0.528562259306804,79622.2734375,0.05854071948585141
Target,350,0.641894650877909,62720.2578125,0.04234258062112062
Target,351,0.71326164874552,69179.6484375,0.04416490118155866
Target,352,0.466176470588235,61844.19140625,0.04014705126653281
Target,353,0.516799292661362,48400.1015625,0.03074207827680396
Target,354,0.653055051421658,60697.625,0.03777763506037482
Target,355,0.504186046511628,85397.1640625,0.08759191802844787
Target,356,0.636056338028169,108275.953125,0.11916623873767261
Target,357,0.587134502923977,60898.01953125,0.05797333942750303
Target,358,0.317530864197531,81683.2109375,0.05077905968468119
Target,359,0.617619047619048,69959.5078125,0.05934862161439783
Target,360,0.82952380952381,103101.3671875,0.11597703316573839
Target,361,0.191544715447154,76132.4453125,0.07413209013365517
Target,362,0.525867575047903,79604.34375,0.07055486213700522
Target,363,0.415882352941176,54879.40625,0.034775257885190355
Target,364,0.476190476190476,80789.1796875,0.06679807319782691
Target,365,0.310526315789474,60378.75,0.030979527655424836
Target,366,0.452783988076227,80444.4921875,0.07713260580176709
Target,367,0.793154761904762,64791.921875,0.0517710753638749
Target,368,0.638139790864062,65021.9765625,0.04321941768201289
Target,369,0.600644122383253,98301.8046875,0.11152754375097426
Target,370,0.441666666666667,76970.2734375,0.05438577454565119
Target,371,0.322533376750244,78383.15625,0.05391988750625167
Target,372,0.642465175179401,88508.9921875,0.06789393700754334
Target,373,0.739061509194674,61651.1484375,0.03814600987933602
Target,374,0.604881769641495,66718.6171875,0.05023934978012583
Target,375,0.598621420996819,85356.890625,0.06506996194124044
Target,376,0.402949438202247,0.0,0.013963959384842054
Target,377,0.6525,56815.16796875,0.02536623369299617
Target,378,0.536294691224269,67283.4296875,0.04725729744979199
Target,379,0.815718157181572,72968.1640625,0.05411063675100766
Target,380,0.58974358974359,72579.796875,0.05949399664637501
Target,381,0.428792091442694,85134.2734375,0.07505486853570945
Target,382,0.448582995951417,70710.3515625,0.05549082810252589
Target,383,0.370173985086993,26209.685546875,0.005238326056159749
Target,384,0.554968287526427,57840.796875,0.03007612912074443
Target,385,0.581602002503129,63404.2578125,0.04601237275417522
Target,386,0.537569573283859,53435.04296875,0.03488514805146769
Target,387,0.425925925925926,64546.390625,0.04493206104012583
Target,388,0.57942464040025,77595.25,0.05380422566065382
Target,389,0.641551939924906,58471.4765625,0.02680714445991127
Target,390,0.584931506849315,83842.9609375,0.08894714220842706
Target,391,0.3490442524221,65960.8828125,0.042994267230286314
Target,392,0.760780885780886,71602.2265625,0.04279029633472967
Target,393,0.295542635658915,40066.42578125,0.020470286426158068
Target,394,0.461744248261102,90483.625,0.06584785236748959
Target,395,0.37709991158267,52441.10546875,0.028472263803183878
Target,396,0.751821862348178,77315.796875,0.06668208766968241
Target,397,0.505357142857143,57831.16796875,0.03646807692572737
Target,398,0.634375,104458.796875,0.1593174129965052
Target,399,0.407901234567901,65366.70703125,0.05137462823648485
Target,400,0.438346228239845,53192.0546875,0.021698841214276225
Target,401,0.403614457831325,49500.328125,0.028101972595112257
Target,402,0.762082853855006,48127.40234375,0.03007344550065986
Target,403,0.545296470179099,100244.8828125,0.11731583886725802
Target,404,0.477559607293128,65077.625,0.04069516779323679
Target,405,0.577690166975881,35701.2109375,0.008519955318725184
Target,406,0.625730994152047,82161.28125,0.06444999575895279
Target,407,0.497664835164835,41796.234375,0.018800670143772798
Target,408,0.529605263157895,47591.21484375,0.018971649321618756
Target,409,0.608773646444879,73684.7890625,0.05011794864642512
Target,410,0.498373983739837,69330.765625,0.037596322942985566
Target,411,0.723016540510233,88779.5390625,0.09221471565840378
Target,412,0.415651358950328,78036.375,0.05971434037355696
Target,413,0.580352228948817,70253.7734375,0.04359515658547033
Target,414,0.577517077517077,80959.140625,0.07456608031489487
Target,415,0.359045358649789,56340.68359375,0.0372424831182107
Target,416,0.634509803921569,83549.390625,0.0721003426413985
Target,417,0.503197674418605,61232.34765625,0.03052207174157984
Target,418,0.491014120667522,72200.4921875,0.05847021073127003
Target,419,0.43387152181381,43657.22265625,0.017604636243558357
Target,420,0.357243319268636,50736.26953125,0.025762415838775435
Target,421,0.723410852713178,63206.2890625,0.041585798326253524
Target,422,0.389905987135082,58648.578125,0.03450489603983323
Target,423,0.32983682983683,41020.046875,0.018398614917089703
Target,424,0.476093712646426,59547.07421875,0.03516902047889278
Target,425,0.443196004993758,108934.03125,0.1498788635692033
Target,426,0.602183908045977,76820.3359375,0.06660880970370683
Target,427,0.531835205992509,49319.5078125,0.022433371147511517
Target,428,0.630520034100597,87408.953125,0.0989888644161088
Target,429,0.807249322493225,94478.8203125,0.10007975061953393
Target,430,0.5,58175.34765625,0.0440387931995589
Target,431,0.478637052894479,39574.19140625,0.012514813673166645
Target,432,0.767014001953761,39006.4921875,0.022664587040690614
Target,433,0.405513784461153,69057.5234375,0.05149321760160641
Target,434,0.59447128287708,24551.91015625,0.00713899582022435
Target,435,0.710443037974684,76247.2890625,0.06702818642902243
Target,436,0.529542920847269,48288.7109375,0.03212460930263232
Target,437,0.429645390070922,52960.0859375,0.021779198400547876
Target,438,0.681242807825086,69239.96875,0.04528266117892798
Target,439,0.571428571428572,89278.515625,0.08014499849030896
Target,440,0.516620879120879,79564.2890625,0.05962831397971822
Target,441,0.560073627844712,49230.75390625,0.026823730607267927
Target,442,0.327378358750908,61349.51953125,0.04159315286670159
Target,443,0.537989668532071,95598.5078125,0.10102173820748996
Target,444,0.489147286821705,87777.6015625,0.08303618132958723
Target,445,0.633511586452763,65069.28515625,0.04341236961477202
Target,446,0.352777777777778,49195.140625,0.019452406351291567
Target,447,0.676601141407736,79098.0546875,0.07092542131752835
Target,448,0.379485320768394,71585.9921875,0.05477432005957566
Target,449,0.242044063647491,89850.578125,0.09474210820156838
Target,450,0.725640270827201,68944.0625,0.03589473458793621
Target,451,0.729381443298969,60681.32421875,0.048798506884879286
Target,452,0.681922196796339,101321.1796875,0.10831207170262427
Target,453,0.512622549019608,69911.9765625,0.04063077329395443
Target,454,0.823351720514841,54353.8515625,0.02593784827804276
Target,455,0.751510989010989,89510.875,0.09245518046462578
Target,456,0.42907444668008,65771.890625,0.04495549239820353
Target,457,0.621237693389592,95477.7890625,0.09800709478912864
Target,458,0.602272727272727,63403.34375,0.043540132501976865
Target,459,0.559459459459459,74146.1875,0.06087457892583456
Target,460,0.463789222825367,63624.1328125,0.04562730454822954
Target,461,0.459233060312733,90922.4609375,0.08111179066115709
Target,462,0.615946843853821,79681.84375,0.07844722462749598
Target,463,0.566358024691358,64504.61328125,0.0438431673573252
Target,464,0.562393162393162,73958.8984375,0.056328047921935305
Target,465,0.62070938215103,65573.0234375,0.04249681817887014
Target,466,0.542800593765463,65973.484375,0.04984077716434092
Target,467,0.351529535864979,64207.9375,0.04942855059914874
Target,468,0.526182737450343,67510.046875,0.06045504996664379
Target,469,0.454033525405972,46840.33203125,0.01496238852665918
Target,470,0.433106575963719,70929.8515625,0.05813633178934731
Target,471,0.484702093397746,95093.1328125,0.08666163535879022
Target,472,0.705426356589147,50496.40625,0.028036636699352
Target,473,0.57046568627451,44423.71484375,0.021169220599071382
Target,474,0.663181067694001,58283.578125,0.02877113908617234
Target,475,0.716060116755682,89497.984375,0.11045538598711088
Target,476,0.44602474754658,58845.48828125,0.028738384167623535
Target,477,0.404718693284936,68919.140625,0.04482882187728288
Target,478,0.483863256036338,65554.2109375,0.05640344626587249
Target,479,0.43506921555702,47817.04296875,0.024397727593207456
Target,480,0.550239234449761,72135.34375,0.051891183614319034
Target,481,0.5,62418.2890625,0.03687729051297539
Target,482,0.868636077938403,53480.40625,0.0323301337554943
Target,483,0.493954321540528,66775.8671875,0.04355783621790785
Target,484,0.422222222222222,81911.7578125,0.0766857990318044
Target,485,0.554920634920635,64467.62109375,0.03834916124057644
Target,486,0.580724070450098,67156.2890625,0.04818210397240269
Target,487,0.674112607099143,54853.77734375,0.022426425052492528
Target,488,0.503209661625503,65705.1328125,0.04768516558896467
