Image type,Image index,Memorability score,Distinctiveness,Reconstruction error
Target,72,0.620908646800195,23759.80078125,0.24056968809567747
Target,73,0.496732026143791,16331.09375,0.11924635689790392
Target,74,0.464190981432361,18681.8359375,0.11746264990338622
Target,75,0.426608187134503,14693.0751953125,0.07165066314127981
Target,76,0.780844155844156,21033.9140625,0.1822316576330326
Target,77,0.258712268428553,12528.9306640625,0.06108455783197876
Target,78,0.492654508611955,12222.7265625,0.052622392873330814
Target,79,0.72801724137931,20401.609375,0.16138399045067275
Target,80,0.432534246575342,17251.296875,0.09837899252425361
Target,81,0.600982878883957,16544.248046875,0.07819897779568447
Target,82,0.517981749865808,21152.9453125,0.1684489181106278
Target,83,0.492229237493929,14851.2451171875,0.09772896897484011
Target,84,0.478120516499283,19872.103515625,0.10202292248194479
Target,85,0.535428488287502,16196.7958984375,0.10587336311009538
Target,86,0.697671156004489,19024.08984375,0.15655796767887936
Target,87,0.701568519537699,14932.130859375,0.09012385240660564
Target,88,0.704181184668989,17681.00390625,0.1004980508285506
Target,89,0.394220572640509,13052.3232421875,0.06824087276654671
Target,90,0.306207616066771,20906.92578125,0.16476656178940685
Target,91,0.553470919324578,17428.046875,0.11314859977456075
Target,92,0.574246660453557,18124.259765625,0.1742392526247642
Target,93,0.63755980861244,18919.07421875,0.15681479575640372
Target,94,0.493506493506493,15444.6396484375,0.11686154876596826
Target,95,0.738062521470285,17413.158203125,0.14168083373816898
Target,96,0.438491295938104,22448.90234375,0.1687184270823949
Target,97,0.378246753246753,22145.2265625,0.13385263496721087
Target,98,0.567315352224878,13984.8388671875,0.06545456955567115
Target,99,0.617140396210164,18830.005859375,0.13818838994489074
Target,100,0.83312693498452,19888.02734375,0.1559729398052512
Target,101,0.423171330387825,23316.7421875,0.18476735556541354
Target,102,0.502786377708978,18022.51171875,0.11892427309708159
Target,103,0.556666666666667,18233.990234375,0.1063946049513889
Target,104,0.660184384903486,15263.9814453125,0.07825118419899932
Target,105,0.552998776009792,23753.951171875,0.1506864016999578
Target,106,0.641414141414141,0.0,0.06262805778167989
Target,107,0.43368700265252,16473.08984375,0.08693219131860236
Target,108,0.273487773487773,10287.0244140625,0.035559165443013255
Target,109,0.672655007949126,9898.5068359375,0.03476100144411376
Target,110,0.305978260869565,21668.900390625,0.15299098843927927
Target,111,0.750235404896422,19251.8203125,0.14309950541313338
Target,112,0.515662078785002,13054.880859375,0.0690771429856627
Target,113,0.741353383458647,11126.046875,0.059319116777879204
Target,114,0.612750325867994,20039.8203125,0.13491471013888595
Target,115,0.694117647058824,17854.50390625,0.09375681249806922
Target,116,0.375331174565793,20427.58203125,0.23810608856654716
Target,117,0.591879384982833,13840.7763671875,0.06660862493475975
Target,118,0.57171226831421,24741.986328125,0.2723192001260328
Target,119,0.47997997997998,17181.7578125,0.10976164964290809
Target,120,0.689670794321957,17683.1171875,0.10392569319560759
Target,121,0.610257266956231,16784.890625,0.12068249354019826
Target,122,0.323484848484848,12290.7666015625,0.04412643097916828
Target,123,0.594276094276094,20697.072265625,0.19140088238822614
Target,124,0.486373790022338,15833.4853515625,0.10213795737723345
Target,125,0.616815086432687,20184.591796875,0.11421773984161987
Target,126,0.410747957259585,22436.0859375,0.16677464705517814
Target,127,0.427309236947791,16585.390625,0.10679010159333029
Target,128,0.596543209876543,17895.66015625,0.17111138615152818
Target,129,0.45155189676271,16106.900390625,0.07174169172727579
Target,130,0.578762414056532,22110.59765625,0.19396733626275675
Target,131,0.556252736028017,11462.51171875,0.054965885101987896
Target,132,0.527136752136752,19136.375,0.12030598908974402
Target,133,0.699968681490761,15255.0751953125,0.08432162111381669
Target,134,0.354341736694678,19482.515625,0.1323237529609483
Target,135,0.799625468164794,19041.390625,0.12935406439289335
Target,136,0.79111038749593,18313.923828125,0.12922694686495956
Target,137,0.449324324324324,15566.771484375,0.1279268488647922
Target,138,0.453760238272524,13928.1181640625,0.06444557194046623
Target,139,0.599973161567364,19735.21875,0.12156046345802787
Target,140,0.316677235256817,19352.9609375,0.11066893704526272
Target,141,0.324721780604134,12641.5546875,0.10017398819252601
Target,142,0.525140449438202,19438.44921875,0.17274689202455074
Target,143,0.571084613620729,17014.9375,0.10885321244230849
Target,144,0.579948141745894,14158.0966796875,0.06219098391824416
Target,145,0.566765227675931,16010.37109375,0.12043418549754913
Target,146,0.525529265255293,18606.611328125,0.11866010164766341
Target,147,0.491919191919192,21464.572265625,0.16817269668039272
Target,148,0.497272727272727,20125.435546875,0.15349228830799166
Target,149,0.522742254449572,22973.912109375,0.13268287137675797
Target,150,0.445307545973367,19756.341796875,0.12033571080016721
Target,151,0.312062937062937,10356.8857421875,0.07047318885220691
Target,152,0.765215575738595,16350.6923828125,0.10550003844096946
Target,153,0.527272727272727,17385.541015625,0.1310602779484538
Target,154,0.801809210526316,14983.0048828125,0.11118264309667525
Target,155,0.54616619831393,20120.353515625,0.1804226297293477
Target,156,0.491304347826087,19898.203125,0.11644877201306861
Target,157,0.454201270151441,20154.712890625,0.17506860886694203
Target,158,0.483613663950061,20544.205078125,0.15803851365233917
Target,159,0.621753246753247,26481.484375,0.23062760972106594
Target,160,0.550776583034648,14972.064453125,0.10011332182502977
Target,161,0.411995809324254,15108.388671875,0.09058781714007737
Target,162,0.522699522699523,16842.779296875,0.10005622906415264
Target,163,0.704177323103154,17365.3671875,0.1083372532779045
Target,164,0.441176470588235,15800.0703125,0.11926089738518254
Target,165,0.698754578754579,19543.765625,0.1580964945208528
Target,166,0.422989254314555,11532.228515625,0.04611688987120067
Target,167,0.572450805008945,18206.11328125,0.11953397804133672
Target,168,0.535043007327174,17820.109375,0.09492297465541091
Target,169,0.548646197694002,17653.7265625,0.08762167162961515
Target,170,0.526785714285714,13744.5078125,0.0808508624862694
Target,171,0.704090909090909,19033.05078125,0.15782411796578577
Target,172,0.368695652173913,19682.091796875,0.16541696969164546
Target,173,0.392182644035381,12960.193359375,0.06555327558159962
Target,174,0.42013769363167,19493.068359375,0.12791154541682154
Target,175,0.483695652173913,19132.439453125,0.12641599049645347
Target,176,0.561640410102526,21922.7734375,0.19225960541590834
Target,177,0.445931875650751,14352.90234375,0.06860843453840483
Target,178,0.359955285057757,16431.216796875,0.08256093946939178
Target,179,0.560606060606061,23073.9921875,0.1934144033427422
Target,180,0.524924196482717,19990.904296875,0.21016895924880755
Target,181,0.512222222222222,12206.9306640625,0.040647148761051244
Target,182,0.350679312996667,13509.6875,0.08708961133603163
Target,183,0.543215211754538,18674.787109375,0.12886446746242497
Target,184,0.579249848759831,22531.615234375,0.1476005761976809
Target,185,0.310283687943262,12557.919921875,0.05788379151002466
Target,186,0.415629984051037,21270.634765625,0.15743604625034016
Target,187,0.669996724533246,18306.1953125,0.1384111335699318
Target,188,0.489312087057909,16913.34375,0.12023580404985405
Target,189,0.613264283327765,19742.47265625,0.15345075378834508
Target,190,0.601065678211514,12994.708984375,0.05250016238441725
Target,191,0.511640211640212,20094.337890625,0.1296905995371195
Target,192,0.350649350649351,20263.0234375,0.15609347698173007
Target,193,0.658008658008658,18874.611328125,0.09883866017054845
Target,194,0.505494505494505,14177.2841796875,0.08581271447422202
Target,195,0.780075187969925,11936.3916015625,0.03748365211471366
Target,196,0.589835631966748,16450.90625,0.08847141466843127
Target,197,0.230972351662007,19541.673828125,0.18810437999977075
Target,198,0.37758346581876,14517.861328125,0.08659988445493115
Target,199,0.460716530483972,17351.705078125,0.12544257389108612
Target,200,0.881578947368421,15954.2353515625,0.11517310247422168
Target,201,0.308793208004851,13769.1513671875,0.06270912488546872
Target,202,0.471282877079979,14964.65234375,0.09064973357680361
Target,203,0.407275541795666,12252.6474609375,0.06668043222243977
Target,204,0.442901234567901,19386.345703125,0.19612632659314216
Target,205,0.619312436804853,16018.9482421875,0.07562009059901276
Target,206,0.466666666666667,21082.66796875,0.16198257678269248
Target,207,0.421960784313726,19299.611328125,0.13272925039918634
Target,208,0.427471435668157,20156.3359375,0.16684184422860482
Target,209,0.671445639187575,21803.01953125,0.1404044592019711
Target,210,0.657894736842105,22866.30078125,0.09767958993154607
Target,211,0.426421404682274,16588.28515625,0.08478911703234948
Target,212,0.581356498496492,15678.935546875,0.10341863357808427
Target,213,0.365623447590661,19678.154296875,0.1359802448814529
Target,214,0.41210277214334,12487.10546875,0.061499789165011476
Target,215,0.378846508199742,14447.2060546875,0.07273019484816552
Target,216,0.677717391304348,19251.7578125,0.16167612385472974
Target,217,0.488925199709513,24326.671875,0.23221793732579557
Target,218,0.48059866962306,16038.984375,0.07096722519549721
Target,219,0.654492753623188,14648.89453125,0.07316731805192606
Target,220,0.489230769230769,17218.2421875,0.12644418373902824
Target,221,0.612361382909328,23805.73828125,0.22301861243474855
Target,222,0.557848837209302,18878.46484375,0.093250507477814
Target,223,0.460491764144187,17814.44140625,0.12471743510003498
Target,224,0.59511077158136,17314.966796875,0.07959721239461373
Target,225,0.522711267605634,17539.60546875,0.1259457712470906
Target,226,0.447927199191102,9061.1279296875,0.03121525979499971
Target,227,0.777425491439442,19771.263671875,0.13718871002630065
Target,228,0.702423845397969,25849.80859375,0.27126592532110844
Target,229,0.609528832630098,21649.68359375,0.14920682787831624
Target,230,0.682040229885057,18483.69140625,0.12977178630907887
Target,231,0.693722943722944,21146.296875,0.1485388352536265
Target,232,0.478948050265578,19516.28125,0.1128273191264889
Target,233,0.378781766841468,9443.8662109375,0.036156539338431146
Target,234,0.661728395061728,14000.1171875,0.06177017988781969
Target,235,0.569548872180451,13459.3701171875,0.0653574496990878
Target,236,0.56398657522253,19754.70703125,0.1681293990923964
Target,237,0.510172143974961,13114.5546875,0.06768466201750648
Target,238,0.417717717717718,9089.5048828125,0.020772914493892864
Target,239,0.442075996292864,21938.82421875,0.16391953474892032
Target,240,0.436933797909408,12567.3447265625,0.06450820951360714
Target,241,0.557352698465093,14753.619140625,0.07478743530848217
Target,242,0.505692599620493,16880.31640625,0.07844383318557212
Target,243,0.777485380116959,17864.193359375,0.14002978145367803
Target,244,0.435064935064935,16444.8828125,0.10075163291441536
Target,245,0.74716756112105,12837.9794921875,0.09400601430670796
Target,246,0.524436090225564,18136.763671875,0.1217576464293986
Target,247,0.465217391304348,20307.892578125,0.23755481913312046
Target,248,0.39695446481372,19043.982421875,0.1370899829324809
Target,249,0.684210526315789,13707.568359375,0.08457397480207213
Target,250,0.719444444444444,24368.98828125,0.23701894063933043
Target,251,0.610567269076305,16391.8671875,0.14344130674953964
Target,252,0.288913984566159,13839.529296875,0.054131943720217277
Target,253,0.617174959871589,20704.65625,0.14540278736286408
Target,254,0.697138314785374,19717.541015625,0.1643824109805516
Target,255,0.549993216659883,22896.767578125,0.20304439562537951
Target,256,0.411594202898551,21703.064453125,0.1742455211182811
Target,257,0.67373062153321,21504.59375,0.17767841047218774
Target,258,0.530778567712849,17095.34765625,0.1605880600581354
Target,259,0.421296296296296,19278.4375,0.16413881446957596
Target,260,0.802684903748734,23295.818359375,0.1670364292754425
Target,261,0.543912492073557,20990.59765625,0.2111984562788827
Target,262,0.418585526315789,12774.345703125,0.04547337975335173
Target,263,0.501234567901235,18302.828125,0.09620995670014665
Target,264,0.545739348370927,17690.78515625,0.1599128177752087
Target,265,0.441252779836916,10770.2587890625,0.0532280152939404
Target,266,0.764552845528455,13313.40625,0.064505907475106
Target,267,0.645294441386902,19455.251953125,0.10153614476276707
Target,268,0.422401289282836,20610.2578125,0.20559585815231315
Target,269,0.494444444444444,10840.6240234375,0.05059771522404567
Target,270,0.615941021004312,15655.9052734375,0.1125842302190642
Target,271,0.66851106639839,14574.9921875,0.09397039530591259
Target,272,0.415406016344983,22896.55078125,0.16800318113252052
Target,273,0.281904761904762,11421.1064453125,0.047416871957153175
Target,274,0.440471353108493,10139.607421875,0.044525053559393735
Target,275,0.596899224806202,17740.626953125,0.10915061582125045
Target,276,0.634062776304156,22997.181640625,0.22854140797300457
Target,277,0.358766233766234,16334.2177734375,0.10217345203119335
Target,278,0.603936874257594,22044.359375,0.18181725580803634
Target,279,0.743936243936244,24167.8203125,0.28707049567261894
Target,280,0.234193548387097,12424.7568359375,0.06459145187152694
Target,281,0.704255319148936,16965.6015625,0.13724769856650285
Target,282,0.464498771786174,13352.81640625,0.0723444003177839
Target,283,0.596103896103896,16367.9814453125,0.0886742223551979
Target,284,0.366249078850405,20521.74609375,0.12160029185148187
Target,285,0.241938455868804,16895.48046875,0.08878652982723965
Target,286,0.334722222222222,14836.38671875,0.11223974105179596
Target,287,0.550150829562594,16163.8193359375,0.09989500849085499
Target,288,0.493729372937294,19220.296875,0.14414698624260722
Target,289,0.853208519875187,19676.53125,0.1441211324813399
Target,290,0.307760141093474,15989.3994140625,0.07139794449410772
Target,291,0.323828345567476,24430.953125,0.22810366037593285
Target,292,0.394946808510638,17752.162109375,0.11462873167165133
Target,293,0.638523761375126,16753.693359375,0.06930205451047229
Target,294,0.579400260756193,15684.0126953125,0.0853983999592435
Target,295,0.472727272727273,12271.78125,0.05341371532125474
Target,296,0.579842692518749,11702.02734375,0.05874449244790715
Target,297,0.421240199572345,18412.037109375,0.15543718239458104
Target,298,0.449698189134809,13420.8017578125,0.0494134719366312
Target,299,0.480325203252033,14671.8046875,0.11588314311110734
Target,300,0.495904995904996,15622.150390625,0.06951693219177354
Target,301,0.577482605945604,15466.1865234375,0.09955030157151587
Target,302,0.486772486772487,23669.58203125,0.1982507895675214
Target,303,0.595563847429519,20115.376953125,0.15228629228619134
Target,304,0.630144927536232,23468.701171875,0.12590995924872375
Target,305,0.56260162601626,20076.880859375,0.16586072182930994
Target,306,0.36755718526279,11139.5849609375,0.04101877732199996
Target,307,0.667685144769387,19610.8125,0.15859762398072286
Target,308,0.464156079854809,25498.0390625,0.23733796470822188
Target,309,0.486111111111111,23244.748046875,0.26384855450623024
Target,310,0.468671679197995,23981.9296875,0.33585908780226353
Target,311,0.578494623655914,16723.396484375,0.1175465769123788
Target,312,0.554634146341463,10242.3291015625,0.03838780429658182
Target,313,0.559259259259259,21645.26171875,0.20147414044231887
Target,314,0.346801346801347,15581.5361328125,0.06659732519845443
Target,315,0.626262626262626,19736.015625,0.1248191724854277
Target,316,0.464895635673624,8568.5556640625,0.024511507209139298
Target,317,0.304754230459307,18965.126953125,0.15069729797848083
Target,318,0.763888888888889,11633.8349609375,0.036108750731700646
Target,319,0.403884711779449,17235.017578125,0.11204853833567975
Target,320,0.631441617742988,17994.3359375,0.13417265725044436
Target,321,0.571555292726198,19122.638671875,0.12012383067014085
Target,322,0.285417027917461,12071.2177734375,0.0522830270273732
Target,323,0.610346464167062,22548.94921875,0.16604826431893788
Target,324,0.45030303030303,23917.64453125,0.2343757979910277
Target,325,0.446637426900585,19216.974609375,0.10591714964681394
Target,326,0.475238095238095,17807.76171875,0.10230204883714208
Target,327,0.3536354056902,12304.3798828125,0.046742166639442174
Target,328,0.569852941176471,15896.4931640625,0.08717897221058063
Target,329,0.571776694727514,14331.611328125,0.06850256866649465
Target,330,0.30187969924812,22516.990234375,0.18129846048743428
Target,331,0.39356022689356,19511.666015625,0.14426378768769668
Target,332,0.412134139116009,15471.8056640625,0.09219122011330441
Target,333,0.416611295681063,20933.9765625,0.17723684065325335
Target,334,0.45,18549.318359375,0.10691180778061433
Target,335,0.553002223869533,21466.693359375,0.17027758604141752
Target,336,0.591666666666667,12474.9375,0.08561792624344293
Target,337,0.526506899055919,14387.0263671875,0.09604334000651782
Target,338,0.652395915161037,21246.53515625,0.1423013984985882
Target,339,0.470081300813008,8740.5234375,0.025631512948248936
Target,340,0.550205891669306,15647.3818359375,0.10474232734538984
Target,341,0.574366471734893,19284.49609375,0.13021806634549646
Target,342,0.719900045433894,20059.56640625,0.15216261277483847
Target,343,0.493533296642818,20670.943359375,0.15197438018978673
Target,344,0.414893617021277,19604.59765625,0.19297285232986455
Target,345,0.324126577647704,20361.69921875,0.13054153393263443
Target,346,0.725683890577508,20450.43359375,0.16607991462737062
Target,347,0.516100338018146,23318.755859375,0.233884422369616
Target,348,0.734474827498083,18240.845703125,0.15235819161683273
Target,349,0.528562259306804,17466.13671875,0.11558694504781761
Target,350,0.641894650877909,21545.642578125,0.09289688237583033
Target,351,0.71326164874552,17569.05859375,0.16158786628601746
Target,352,0.466176470588235,18777.642578125,0.13889239541524961
Target,353,0.516799292661362,13931.6474609375,0.06209465880205675
Target,354,0.653055051421658,20814.962890625,0.19989118951521054
Target,355,0.504186046511628,23467.423828125,0.17595076985180416
Target,356,0.636056338028169,23131.119140625,0.2220378452087104
Target,357,0.587134502923977,18329.388671875,0.11512084684990823
Target,358,0.317530864197531,18670.111328125,0.17030785115701222
Target,359,0.617619047619048,20153.3671875,0.19944192552022133
Target,360,0.82952380952381,23880.201171875,0.20341984690501197
Target,361,0.191544715447154,18944.3984375,0.12409831235921254
Target,362,0.525867575047903,22666.37109375,0.18772884688125782
Target,363,0.415882352941176,17244.9921875,0.11091679334479813
Target,364,0.476190476190476,22448.98046875,0.23105068258137773
Target,365,0.310526315789474,13738.7705078125,0.08138137582899069
Target,366,0.452783988076227,18544.310546875,0.17092105857348378
Target,367,0.793154761904762,19634.052734375,0.1404531764981196
Target,368,0.638139790864062,19344.380859375,0.1816280679657102
Target,369,0.600644122383253,19763.96875,0.12697223472983868
Target,370,0.441666666666667,18920.107421875,0.11248363901482765
Target,371,0.322533376750244,16870.677734375,0.12389112408737477
Target,372,0.642465175179401,18136.791015625,0.11166981914339133
Target,373,0.739061509194674,13599.232421875,0.07117771740145938
Target,374,0.604881769641495,20984.505859375,0.17614100261028393
Target,375,0.598621420996819,16834.021484375,0.1652137627116573
Target,376,0.402949438202247,0.0,0.05995004267808945
Target,377,0.6525,17639.099609375,0.10141884632382824
Target,378,0.536294691224269,19187.146484375,0.15847368037635448
Target,379,0.815718157181572,23606.0703125,0.22136090842322412
Target,380,0.58974358974359,20446.7578125,0.13189862720073692
Target,381,0.428792091442694,25855.798828125,0.20376146668959644
Target,382,0.448582995951417,17099.0859375,0.1050993437282136
Target,383,0.370173985086993,8159.6943359375,0.02364469709804272
Target,384,0.554968287526427,15269.2900390625,0.08894553520067154
Target,385,0.581602002503129,20598.35546875,0.15055082875730713
Target,386,0.537569573283859,16199.669921875,0.11530371688358503
Target,387,0.425925925925926,19203.7109375,0.13349362595960787
Target,388,0.57942464040025,19466.142578125,0.14635399723066064
Target,389,0.641551939924906,17298.375,0.11243160570487866
Target,390,0.584931506849315,20632.349609375,0.12357120071864296
Target,391,0.3490442524221,17359.751953125,0.08392601831749621
Target,392,0.760780885780886,14715.2578125,0.06341128120014801
Target,393,0.295542635658915,11174.091796875,0.047808677706179616
Target,394,0.461744248261102,14155.6044921875,0.06905445820406715
Target,395,0.37709991158267,15456.4931640625,0.0685020977649104
Target,396,0.751821862348178,22993.1640625,0.28391595410820425
Target,397,0.505357142857143,17718.861328125,0.12651351200249716
Target,398,0.634375,22134.69140625,0.17272389242479466
Target,399,0.407901234567901,18824.603515625,0.08866765622847805
Target,400,0.438346228239845,14815.611328125,0.05656444529819787
Target,401,0.403614457831325,14100.3125,0.08107971059735442
Target,402,0.762082853855006,13287.7626953125,0.06431642557592505
Target,403,0.545296470179099,24338.19921875,0.1827190191641203
Target,404,0.477559607293128,14260.091796875,0.0896643463572018
Target,405,0.577690166975881,9987.4189453125,0.037606971927681684
Target,406,0.625730994152047,18993.814453125,0.13158821743589136
Target,407,0.497664835164835,14328.49609375,0.07529324451046199
Target,408,0.529605263157895,14014.0625,0.08334706762771864
Target,409,0.608773646444879,24092.05859375,0.18128356765374026
Target,410,0.498373983739837,17834.974609375,0.09263239682344356
Target,411,0.723016540510233,21077.2421875,0.10947519933768703
Target,412,0.415651358950328,21549.029296875,0.1940456496393031
Target,413,0.580352228948817,18496.75390625,0.12626592081517768
Target,414,0.577517077517077,23596.623046875,0.17581607084423656
Target,415,0.359045358649789,14828.0087890625,0.08638629629649967
Target,416,0.634509803921569,22585.818359375,0.16374680772932193
Target,417,0.503197674418605,16541.578125,0.09595942729113319
Target,418,0.491014120667522,16970.478515625,0.10583246839790858
Target,419,0.43387152181381,10324.072265625,0.03908837621862737
Target,420,0.357243319268636,14648.0498046875,0.08556823500754976
Target,421,0.723410852713178,16439.5859375,0.08988875923244283
Target,422,0.389905987135082,13293.1630859375,0.09097143982630106
Target,423,0.32983682983683,12920.9833984375,0.05784265762113071
Target,424,0.476093712646426,20250.35546875,0.14209823522796955
Target,425,0.443196004993758,25545.00390625,0.31294262645932747
Target,426,0.602183908045977,18499.876953125,0.10758590642882192
Target,427,0.531835205992509,14529.5673828125,0.10818798461163044
Target,428,0.630520034100597,20671.314453125,0.14436290324588982
Target,429,0.807249322493225,26206.22265625,0.2199906629944037
Target,430,0.5,16813.6640625,0.09732868397516536
Target,431,0.478637052894479,11157.0078125,0.04457118770954913
Target,432,0.767014001953761,12763.8330078125,0.08506246778969688
Target,433,0.405513784461153,20961.091796875,0.1506167754009002
Target,434,0.59447128287708,9238.044921875,0.0359921276085634
Target,435,0.710443037974684,20201.01953125,0.12570841203991612
Target,436,0.529542920847269,16504.35546875,0.10301148777564041
Target,437,0.429645390070922,12902.2734375,0.06417187953722737
Target,438,0.681242807825086,19051.3125,0.09117923811737727
Target,439,0.571428571428572,23840.4921875,0.1144017913099992
Target,440,0.516620879120879,16763.45703125,0.09902499669637882
Target,441,0.560073627844712,13211.466796875,0.054376320873078664
Target,442,0.327378358750908,18178.630859375,0.17574865903260664
Target,443,0.537989668532071,23223.3359375,0.131344495105475
Target,444,0.489147286821705,21902.06640625,0.2147900420350962
Target,445,0.633511586452763,16337.7177734375,0.1382863545922446
Target,446,0.352777777777778,9919.0078125,0.03809826119055288
Target,447,0.676601141407736,18423.3671875,0.12672771412102152
Target,448,0.379485320768394,15516.716796875,0.07136816291096676
Target,449,0.242044063647491,17511.12109375,0.10688761698181898
Target,450,0.725640270827201,12526.478515625,0.04569628465398066
Target,451,0.729381443298969,17600.7890625,0.11439689696086174
Target,452,0.681922196796339,23038.4375,0.2729378832999847
Target,453,0.512622549019608,13424.599609375,0.08228803124919742
Target,454,0.823351720514841,16322.9658203125,0.1089694110677118
Target,455,0.751510989010989,20058.697265625,0.15226329526242618
Target,456,0.42907444668008,18144.560546875,0.09796048507180478
Target,457,0.621237693389592,20093.70703125,0.20633033674358459
Target,458,0.602272727272727,19431.24609375,0.14696132927730596
Target,459,0.559459459459459,18582.76171875,0.1263051703431841
Target,460,0.463789222825367,18964.3203125,0.17415289670723166
Target,461,0.459233060312733,14919.046875,0.09864274372845183
Target,462,0.615946843853821,22314.603515625,0.1575621549507264
Target,463,0.566358024691358,16921.3125,0.08962239874150048
Target,464,0.562393162393162,19821.4609375,0.14080107222236005
Target,465,0.62070938215103,18942.267578125,0.12388744936024661
Target,466,0.542800593765463,21099.927734375,0.17071398033402455
Target,467,0.351529535864979,13056.3515625,0.06767439480299792
Target,468,0.526182737450343,19726.119140625,0.21242735553778222
Target,469,0.454033525405972,12073.6923828125,0.0591329606307742
Target,470,0.433106575963719,21324.1328125,0.1574127446386571
Target,471,0.484702093397746,17760.107421875,0.12913769545141274
Target,472,0.705426356589147,20109.62890625,0.17463943417452168
Target,473,0.57046568627451,11494.4384765625,0.05097690602312707
Target,474,0.663181067694001,12662.19921875,0.10960785430619288
Target,475,0.716060116755682,22433.39453125,0.19665895580677653
Target,476,0.44602474754658,14915.16796875,0.10095206133135302
Target,477,0.404718693284936,14700.1982421875,0.0687073484039251
Target,478,0.483863256036338,19214.443359375,0.1172176659729634
Target,479,0.43506921555702,11868.8994140625,0.05639877272105118
Target,480,0.550239234449761,19224.384765625,0.1277650027940668
